Registration ID,Year,Month,County,Registration type,Engine type,Car registration count
7477,2014,November,Longford,Used Imports,Non electric,45
7478,2014,December,Longford,Used Imports,Non electric,49
7479,2014,January,Longford,New Irish Registrations,Hybrid,2
7480,2014,February,Longford,New Irish Registrations,Hybrid,1
7481,2014,September,Longford,New Irish Registrations,Hybrid,2
7482,2014,July,Longford,Used Imports,Hybrid,1
7483,2014,January,Louth,New Irish Registrations,Non electric,531
7484,2014,February,Louth,New Irish Registrations,Non electric,322
7485,2014,March,Louth,New Irish Registrations,Non electric,272
7486,2014,April,Louth,New Irish Registrations,Non electric,180
7487,2014,May,Louth,New Irish Registrations,Non electric,142
7488,2014,June,Louth,New Irish Registrations,Non electric,31
7489,2014,July,Louth,New Irish Registrations,Non electric,376
7490,2014,August,Louth,New Irish Registrations,Non electric,109
7491,2014,September,Louth,New Irish Registrations,Non electric,80
7492,2014,October,Louth,New Irish Registrations,Non electric,49
7493,2014,November,Louth,New Irish Registrations,Non electric,13
7494,2014,December,Louth,New Irish Registrations,Non electric,6
7495,2014,February,Louth,New Imports,Non electric,2
7496,2014,March,Louth,New Imports,Non electric,1
7497,2014,May,Louth,New Imports,Non electric,1
7498,2014,July,Louth,New Imports,Non electric,2
7499,2014,December,Louth,New Imports,Non electric,1
7500,2014,January,Louth,Used Imports,Non electric,155
7501,2014,February,Louth,Used Imports,Non electric,165
7502,2014,March,Louth,Used Imports,Non electric,173
7503,2014,April,Louth,Used Imports,Non electric,191
7504,2014,May,Louth,Used Imports,Non electric,195
7505,2014,June,Louth,Used Imports,Non electric,193
7506,2014,July,Louth,Used Imports,Non electric,219
7507,2014,August,Louth,Used Imports,Non electric,140
7508,2014,September,Louth,Used Imports,Non electric,182
7509,2014,October,Louth,Used Imports,Non electric,154
7510,2014,November,Louth,Used Imports,Non electric,147
7511,2014,December,Louth,Used Imports,Non electric,123
7512,2014,March,Louth,New Irish Registrations,Electric,1
7513,2014,August,Louth,New Imports,Electric,1
7514,2014,January,Louth,New Irish Registrations,Hybrid,4
7515,2014,February,Louth,New Irish Registrations,Hybrid,1
7516,2014,March,Louth,New Irish Registrations,Hybrid,2
7517,2014,July,Louth,New Irish Registrations,Hybrid,2
7518,2014,August,Louth,New Irish Registrations,Hybrid,1
7519,2014,October,Louth,New Irish Registrations,Hybrid,2
7520,2014,January,Louth,Used Imports,Hybrid,2
7521,2014,February,Louth,Used Imports,Hybrid,1
7522,2014,April,Louth,Used Imports,Hybrid,2
7523,2014,August,Louth,Used Imports,Hybrid,1
7524,2014,November,Louth,Used Imports,Hybrid,3
7525,2014,December,Louth,Used Imports,Hybrid,2
7526,2014,January,Laois,New Irish Registrations,Non electric,329
7527,2014,February,Laois,New Irish Registrations,Non electric,165
7528,2014,March,Laois,New Irish Registrations,Non electric,170
7529,2014,April,Laois,New Irish Registrations,Non electric,99
7530,2014,May,Laois,New Irish Registrations,Non electric,46
7531,2014,June,Laois,New Irish Registrations,Non electric,18
7532,2014,July,Laois,New Irish Registrations,Non electric,186
7533,2014,August,Laois,New Irish Registrations,Non electric,51
7534,2014,September,Laois,New Irish Registrations,Non electric,34
7535,2014,October,Laois,New Irish Registrations,Non electric,28
7536,2014,November,Laois,New Irish Registrations,Non electric,2
7537,2014,November,Laois,New Imports,Non electric,1
7538,2014,January,Laois,Used Imports,Non electric,75
7539,2014,February,Laois,Used Imports,Non electric,64
7540,2014,March,Laois,Used Imports,Non electric,56
7541,2014,April,Laois,Used Imports,Non electric,77
7542,2014,May,Laois,Used Imports,Non electric,82
7543,2014,June,Laois,Used Imports,Non electric,67
7544,2014,July,Laois,Used Imports,Non electric,65
7545,2014,August,Laois,Used Imports,Non electric,64
7546,2014,September,Laois,Used Imports,Non electric,63
7547,2014,October,Laois,Used Imports,Non electric,51
7548,2014,November,Laois,Used Imports,Non electric,59
7549,2014,December,Laois,Used Imports,Non electric,32
7550,2014,March,Laois,New Irish Registrations,Electric,1
7551,2014,September,Laois,Used Imports,Electric,1
7552,2014,January,Laois,New Irish Registrations,Hybrid,1
7553,2014,February,Laois,New Irish Registrations,Hybrid,1
7554,2014,March,Laois,New Irish Registrations,Hybrid,3
7555,2014,May,Laois,New Irish Registrations,Hybrid,1
7556,2014,July,Laois,New Irish Registrations,Hybrid,2
7557,2014,August,Laois,New Irish Registrations,Hybrid,1
7558,2014,March,Laois,Used Imports,Hybrid,1
7559,2014,July,Laois,Used Imports,Hybrid,1
7560,2014,January,Meath,New Irish Registrations,Non electric,706
7561,2014,February,Meath,New Irish Registrations,Non electric,367
7562,2014,March,Meath,New Irish Registrations,Non electric,401
7563,2014,April,Meath,New Irish Registrations,Non electric,199
7564,2014,May,Meath,New Irish Registrations,Non electric,157
7565,2014,June,Meath,New Irish Registrations,Non electric,53
7566,2014,July,Meath,New Irish Registrations,Non electric,458
7567,2014,August,Meath,New Irish Registrations,Non electric,120
7568,2014,September,Meath,New Irish Registrations,Non electric,97
7569,2014,October,Meath,New Irish Registrations,Non electric,50
7570,2014,November,Meath,New Irish Registrations,Non electric,14
7571,2014,December,Meath,New Irish Registrations,Non electric,6
7572,2014,January,Meath,New Imports,Non electric,1
7573,2014,April,Meath,New Imports,Non electric,1
7574,2014,May,Meath,New Imports,Non electric,1
7575,2014,July,Meath,New Imports,Non electric,2
7576,2014,January,Meath,Used Imports,Non electric,184
7577,2014,February,Meath,Used Imports,Non electric,162
7578,2014,March,Meath,Used Imports,Non electric,172
7579,2014,April,Meath,Used Imports,Non electric,187
7580,2014,May,Meath,Used Imports,Non electric,193
7581,2014,June,Meath,Used Imports,Non electric,176
7582,2014,July,Meath,Used Imports,Non electric,193
7583,2014,August,Meath,Used Imports,Non electric,181
7584,2014,September,Meath,Used Imports,Non electric,191
7585,2014,October,Meath,Used Imports,Non electric,167
7586,2014,November,Meath,Used Imports,Non electric,178
7587,2014,December,Meath,Used Imports,Non electric,118
7588,2014,January,Meath,New Irish Registrations,Electric,4
7589,2014,February,Meath,New Irish Registrations,Electric,2
7590,2014,March,Meath,New Irish Registrations,Electric,6
7591,2014,April,Meath,New Irish Registrations,Electric,1
7592,2014,July,Meath,New Irish Registrations,Electric,3
7593,2014,August,Meath,New Irish Registrations,Electric,2
7594,2014,November,Meath,New Irish Registrations,Electric,1
7595,2014,February,Meath,Used Imports,Electric,1
7596,2014,June,Meath,Used Imports,Electric,1
7597,2014,November,Meath,Used Imports,Electric,1
7598,2014,January,Meath,New Irish Registrations,Hybrid,6
7599,2014,February,Meath,New Irish Registrations,Hybrid,5
7600,2014,March,Meath,New Irish Registrations,Hybrid,1
7601,2014,April,Meath,New Irish Registrations,Hybrid,3
7602,2014,June,Meath,New Irish Registrations,Hybrid,1
7603,2014,July,Meath,New Irish Registrations,Hybrid,2
7604,2014,August,Meath,New Irish Registrations,Hybrid,1
7605,2014,September,Meath,New Irish Registrations,Hybrid,4
7606,2014,February,Meath,Used Imports,Hybrid,3
7607,2014,March,Meath,Used Imports,Hybrid,1
7608,2014,April,Meath,Used Imports,Hybrid,2
7609,2014,June,Meath,Used Imports,Hybrid,1
7610,2014,July,Meath,Used Imports,Hybrid,2
7611,2014,September,Meath,Used Imports,Hybrid,1
7612,2014,November,Meath,Used Imports,Hybrid,1
7613,2014,January,Offaly,New Irish Registrations,Non electric,349
7614,2014,February,Offaly,New Irish Registrations,Non electric,163
7615,2014,March,Offaly,New Irish Registrations,Non electric,190
7616,2014,April,Offaly,New Irish Registrations,Non electric,95
7617,2014,May,Offaly,New Irish Registrations,Non electric,71
7618,2014,June,Offaly,New Irish Registrations,Non electric,17
7619,2014,July,Offaly,New Irish Registrations,Non electric,201
7620,2014,August,Offaly,New Irish Registrations,Non electric,46
7621,2014,September,Offaly,New Irish Registrations,Non electric,45
7622,2014,October,Offaly,New Irish Registrations,Non electric,22
7623,2014,November,Offaly,New Irish Registrations,Non electric,6
7624,2014,December,Offaly,New Irish Registrations,Non electric,2
7625,2014,January,Offaly,New Imports,Non electric,1
7626,2014,June,Offaly,New Imports,Non electric,2
7627,2014,September,Offaly,New Imports,Non electric,1
7628,2014,January,Offaly,Used Imports,Non electric,52
7629,2014,February,Offaly,Used Imports,Non electric,63
7630,2014,March,Offaly,Used Imports,Non electric,55
7631,2014,April,Offaly,Used Imports,Non electric,59
7632,2014,May,Offaly,Used Imports,Non electric,67
7633,2014,June,Offaly,Used Imports,Non electric,54
7634,2014,July,Offaly,Used Imports,Non electric,62
7635,2014,August,Offaly,Used Imports,Non electric,42
7636,2014,September,Offaly,Used Imports,Non electric,44
7637,2014,October,Offaly,Used Imports,Non electric,61
7638,2014,November,Offaly,Used Imports,Non electric,49
7639,2014,December,Offaly,Used Imports,Non electric,31
7640,2014,February,Offaly,New Irish Registrations,Electric,1
7641,2014,January,Offaly,New Irish Registrations,Hybrid,1
7642,2014,February,Offaly,New Irish Registrations,Hybrid,3
7643,2014,March,Offaly,New Irish Registrations,Hybrid,3
7644,2014,May,Offaly,New Irish Registrations,Hybrid,1
7645,2014,June,Offaly,New Irish Registrations,Hybrid,1
7646,2014,July,Offaly,New Irish Registrations,Hybrid,2
7647,2014,February,Offaly,Used Imports,Hybrid,1
7648,2014,June,Offaly,Used Imports,Hybrid,1
7649,2014,August,Offaly,Used Imports,Hybrid,1
7650,2014,November,Offaly,Used Imports,Hybrid,1
7651,2014,December,Offaly,Used Imports,Hybrid,1
7652,2014,January,Westmeath,New Irish Registrations,Non electric,409
7653,2014,February,Westmeath,New Irish Registrations,Non electric,211
7654,2014,March,Westmeath,New Irish Registrations,Non electric,272
7655,2014,April,Westmeath,New Irish Registrations,Non electric,100
7656,2014,May,Westmeath,New Irish Registrations,Non electric,93
7657,2014,June,Westmeath,New Irish Registrations,Non electric,15
7658,2014,July,Westmeath,New Irish Registrations,Non electric,279
7659,2014,August,Westmeath,New Irish Registrations,Non electric,81
7660,2014,September,Westmeath,New Irish Registrations,Non electric,55
7661,2014,October,Westmeath,New Irish Registrations,Non electric,30
7662,2014,November,Westmeath,New Irish Registrations,Non electric,9
7663,2014,December,Westmeath,New Irish Registrations,Non electric,1
7664,2014,September,Westmeath,New Imports,Non electric,1
7665,2014,October,Westmeath,New Imports,Non electric,2
7666,2014,January,Westmeath,Used Imports,Non electric,87
7667,2014,February,Westmeath,Used Imports,Non electric,94
7668,2014,March,Westmeath,Used Imports,Non electric,100
7669,2014,April,Westmeath,Used Imports,Non electric,102
7670,2014,May,Westmeath,Used Imports,Non electric,102
7671,2014,June,Westmeath,Used Imports,Non electric,89
7672,2014,July,Westmeath,Used Imports,Non electric,81
7673,2014,August,Westmeath,Used Imports,Non electric,87
7674,2014,September,Westmeath,Used Imports,Non electric,81
7675,2014,October,Westmeath,Used Imports,Non electric,89
7676,2014,November,Westmeath,Used Imports,Non electric,78
7677,2014,December,Westmeath,Used Imports,Non electric,40
7678,2014,March,Westmeath,New Irish Registrations,Electric,2
7679,2014,January,Westmeath,New Irish Registrations,Hybrid,4
7680,2014,February,Westmeath,New Irish Registrations,Hybrid,3
7681,2014,March,Westmeath,New Irish Registrations,Hybrid,2
7682,2014,April,Westmeath,New Irish Registrations,Hybrid,2
7683,2014,May,Westmeath,New Irish Registrations,Hybrid,2
7684,2014,June,Westmeath,New Irish Registrations,Hybrid,1
7685,2014,July,Westmeath,New Irish Registrations,Hybrid,3
7686,2014,August,Westmeath,New Irish Registrations,Hybrid,4
7687,2014,February,Westmeath,Used Imports,Hybrid,1
7688,2014,March,Westmeath,Used Imports,Hybrid,1
7689,2014,July,Westmeath,Used Imports,Hybrid,1
7690,2014,September,Westmeath,Used Imports,Hybrid,1
7691,2014,October,Westmeath,Used Imports,Hybrid,1
7692,2014,January,Wicklow,New Irish Registrations,Non electric,526
7693,2014,February,Wicklow,New Irish Registrations,Non electric,270
7694,2014,March,Wicklow,New Irish Registrations,Non electric,272
7695,2014,April,Wicklow,New Irish Registrations,Non electric,153
7696,2014,May,Wicklow,New Irish Registrations,Non electric,110
7697,2014,June,Wicklow,New Irish Registrations,Non electric,39
7698,2014,July,Wicklow,New Irish Registrations,Non electric,347
7699,2014,August,Wicklow,New Irish Registrations,Non electric,108
7700,2014,September,Wicklow,New Irish Registrations,Non electric,76
7701,2014,October,Wicklow,New Irish Registrations,Non electric,39
7702,2014,November,Wicklow,New Irish Registrations,Non electric,13
7703,2014,December,Wicklow,New Irish Registrations,Non electric,2
7704,2014,February,Wicklow,New Imports,Non electric,1
7705,2014,March,Wicklow,New Imports,Non electric,1
7706,2014,June,Wicklow,New Imports,Non electric,1
7707,2014,August,Wicklow,New Imports,Non electric,1
7708,2014,November,Wicklow,New Imports,Non electric,1
7709,2014,January,Wicklow,Used Imports,Non electric,99
7710,2014,February,Wicklow,Used Imports,Non electric,99
7711,2014,March,Wicklow,Used Imports,Non electric,103
7712,2014,April,Wicklow,Used Imports,Non electric,104
7713,2014,May,Wicklow,Used Imports,Non electric,118
7714,2014,June,Wicklow,Used Imports,Non electric,115
7715,2014,July,Wicklow,Used Imports,Non electric,84
7716,2014,August,Wicklow,Used Imports,Non electric,87
7717,2014,September,Wicklow,Used Imports,Non electric,92
7718,2014,October,Wicklow,Used Imports,Non electric,103
7719,2014,November,Wicklow,Used Imports,Non electric,84
7720,2014,December,Wicklow,Used Imports,Non electric,61
7721,2014,January,Wicklow,New Irish Registrations,Electric,3
7722,2014,February,Wicklow,New Irish Registrations,Electric,1
7723,2014,March,Wicklow,New Irish Registrations,Electric,3
7724,2014,April,Wicklow,New Irish Registrations,Electric,1
7725,2014,May,Wicklow,New Irish Registrations,Electric,1
7726,2014,July,Wicklow,New Irish Registrations,Electric,3
7727,2014,August,Wicklow,New Irish Registrations,Electric,2
7728,2014,September,Wicklow,New Irish Registrations,Electric,2
7729,2014,November,Wicklow,New Irish Registrations,Electric,1
7730,2014,March,Wicklow,Used Imports,Electric,2
7731,2014,December,Wicklow,Used Imports,Electric,1
7732,2014,January,Wicklow,New Irish Registrations,Hybrid,9
7733,2014,February,Wicklow,New Irish Registrations,Hybrid,2
7734,2014,March,Wicklow,New Irish Registrations,Hybrid,2
7735,2014,April,Wicklow,New Irish Registrations,Hybrid,2
7736,2014,May,Wicklow,New Irish Registrations,Hybrid,4
7737,2014,July,Wicklow,New Irish Registrations,Hybrid,5
7738,2014,August,Wicklow,New Irish Registrations,Hybrid,1
7739,2014,September,Wicklow,New Irish Registrations,Hybrid,2
7740,2014,October,Wicklow,New Irish Registrations,Hybrid,2
7741,2014,January,Wicklow,Used Imports,Hybrid,1
7742,2014,April,Wicklow,Used Imports,Hybrid,2
7743,2014,June,Wicklow,Used Imports,Hybrid,1
7744,2014,July,Wicklow,Used Imports,Hybrid,1
7745,2014,September,Wicklow,Used Imports,Hybrid,2
7746,2014,October,Wicklow,Used Imports,Hybrid,3
7747,2014,November,Wicklow,Used Imports,Hybrid,2
7748,2014,January,Wexford,New Irish Registrations,Non electric,686
7749,2014,February,Wexford,New Irish Registrations,Non electric,307
7750,2014,March,Wexford,New Irish Registrations,Non electric,443
7751,2014,April,Wexford,New Irish Registrations,Non electric,189
7752,2014,May,Wexford,New Irish Registrations,Non electric,205
7753,2014,June,Wexford,New Irish Registrations,Non electric,27
